run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,notes
116,12460,3,Normal,8,1,1,0,0,34,0,1,1,0,0,2,2,1,0,0,13,0,0,0,0,13,34,4,1,0,0,3,party wiped
117,12461,1,Normal,35,5,5,5,0,27,36,0,1,100,0,1,2,8,13,5,15,3,3,0,0,140,0,35,0,1,1,6,floor1_town; +1 levelup
117,12461,2,Normal,30,4,4,4,0,36,36,1,1,80,0,2,2,0,3,1,18,0,2,0,0,112,0,17,0,1,1,6,
117,12461,3,Normal,31,4,4,4,0,36,20,1,1,80,0,2,2,3,0,2,18,0,0,0,0,112,16,18,0,1,1,6,
117,12461,4,Normal,36,4,4,4,0,20,34,1,3,80,0,2,3,3,0,0,18,0,0,0,0,112,-7,13,0,1,1,6,+1 levelup
117,12461,5,Normal,36,4,4,4,0,34,42,3,3,80,0,3,3,3,0,0,18,0,0,0,0,112,-8,13,0,1,1,6,
117,12461,6,Normal,39,6,6,6,0,42,43,3,3,120,0,3,3,3,0,0,15,0,0,0,0,168,-1,16,0,1,1,6,
117,12461,7,Normal,29,1,1,1,0,43,25,3,3,20,0,3,3,0,0,0,15,0,0,0,0,28,18,4,0,1,1,6,
117,12461,8,Normal,35,3,3,3,0,25,37,3,5,60,0,3,4,1,0,0,14,0,0,0,0,84,5,8,0,1,1,6,+1 levelup
117,12461,9,Normal,29,4,4,4,0,37,43,5,5,80,0,4,4,1,0,0,13,0,0,0,0,112,-6,9,0,1,1,6,
117,12461,10,Normal,36,5,5,5,0,43,45,5,5,100,0,4,4,3,0,0,10,0,0,0,0,140,-2,17,0,1,1,6,
118,12462,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,1,8,0,15,3,3,0,0,84,0,15,0,1,1,4,floor1_town
118,12462,2,Normal,12,2,2,1,0,27,0,0,0,20,0,1,1,2,3,3,16,0,0,0,0,53,27,14,1,0,0,4,party wiped
119,12463,1,Normal,36,4,4,4,0,27,27,0,0,80,0,1,1,5,8,4,15,3,3,0,0,112,0,28,0,1,1,5,floor1_town
119,12463,2,Normal,35,4,4,4,0,27,35,0,1,80,0,1,2,2,3,3,16,0,0,0,0,112,0,14,0,1,1,5,+1 levelup
119,12463,3,Normal,34,3,3,3,0,35,23,1,1,60,0,2,2,4,0,0,15,0,0,0,0,84,12,14,0,1,1,5,
119,12463,4,Normal,35,4,4,4,0,23,44,1,4,80,0,2,3,4,0,0,14,0,0,0,0,112,6,15,0,1,1,5,+1 levelup
119,12463,5,Normal,27,2,2,2,0,44,26,4,4,40,0,3,3,1,0,0,16,0,0,0,0,56,18,9,0,1,1,5,
119,12463,6,Normal,36,4,4,4,0,26,21,4,4,80,0,3,3,2,0,0,14,0,0,0,0,112,5,13,0,1,1,5,
119,12463,7,Normal,38,2,2,2,0,21,20,4,4,40,0,3,3,2,0,0,12,0,0,0,0,56,1,9,0,1,1,5,
119,12463,8,Normal,38,4,4,4,0,20,35,4,4,80,0,3,3,4,0,0,8,0,0,0,0,112,-15,19,0,1,1,5,
119,12463,9,Normal,37,6,6,6,0,35,43,4,5,120,0,3,4,3,0,0,5,0,0,0,0,168,9,20,0,1,1,5,+1 levelup
119,12463,10,Normal,36,5,5,5,0,43,48,5,5,100,0,4,4,4,0,0,1,0,0,0,0,140,-5,19,0,1,1,5,
120,12464,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,0,5,0,15,3,3,0,0,84,0,12,0,1,1,4,floor1_town
120,12464,2,Normal,27,4,4,4,0,27,25,0,2,80,0,1,2,3,3,3,15,0,0,0,0,112,11,21,0,1,1,4,+1 levelup
120,12464,3,Normal,39,2,2,2,0,25,25,2,2,40,0,2,2,2,0,0,16,0,0,0,0,56,0,7,0,1,1,4,
120,12464,4,Normal,25,1,1,1,0,25,36,2,2,20,0,2,2,1,0,0,18,0,0,0,0,28,-11,3,0,1,1,4,
120,12464,5,Normal,36,3,3,3,0,36,25,2,2,60,0,2,2,1,0,0,20,0,0,0,0,84,11,10,0,1,1,4,
120,12464,6,Normal,40,3,3,3,0,25,30,2,4,60,0,2,3,1,0,0,19,0,0,0,0,84,14,8,0,1,1,4,+1 levelup
120,12464,7,Normal,30,3,3,3,0,30,21,4,4,60,0,3,3,1,0,0,18,0,0,0,0,84,9,10,0,1,1,4,
120,12464,8,Normal,29,3,3,3,0,21,35,4,4,60,0,3,3,2,0,0,16,0,0,0,0,84,-14,8,0,1,1,4,
120,12464,9,Normal,33,3,3,3,0,35,44,4,4,60,0,3,3,2,0,0,14,0,0,0,0,84,-9,12,0,1,1,4,
120,12464,10,Normal,38,2,2,2,0,44,44,4,4,40,0,3,3,1,0,0,13,0,0,0,0,56,0,5,0,1,1,4,
121,12465,1,Normal,37,4,4,4,0,27,27,0,0,80,0,1,1,3,10,1,15,3,3,0,0,112,0,23,0,1,1,5,floor1_town
121,12465,2,Normal,35,4,4,4,0,27,36,0,2,80,0,1,2,2,3,3,16,0,0,0,0,112,0,19,0,1,1,5,+1 levelup
121,12465,3,Normal,2,1,1,0,0,36,0,2,2,0,0,2,2,0,0,0,19,0,0,0,0,19,36,2,1,0,0,5,party wiped
122,12466,1,Normal,29,2,2,2,0,27,27,0,0,40,0,1,1,2,6,1,15,3,3,0,0,56,0,13,0,1,1,3,floor1_town
122,12466,2,Normal,38,3,3,3,0,27,36,0,2,60,0,1,2,4,3,3,14,0,0,0,0,84,12,21,0,1,1,3,+1 levelup
122,12466,3,Normal,28,4,4,4,0,36,27,2,2,80,0,2,2,4,0,0,13,0,0,0,0,112,9,16,0,1,1,3,
122,12466,4,Normal,38,4,4,4,0,27,24,2,2,80,0,2,2,6,0,0,10,0,0,0,0,112,3,23,0,1,1,3,
122,12466,5,Normal,26,1,1,1,0,24,18,2,2,20,0,2,2,3,0,0,10,0,0,0,0,28,6,7,0,1,1,3,
122,12466,6,Normal,7,1,1,0,0,18,0,2,2,0,0,2,2,0,0,0,10,0,0,0,0,12,18,1,1,0,0,3,party wiped
123,12467,1,Normal,37,4,4,4,0,27,27,0,0,80,0,1,1,1,12,3,15,3,3,0,0,112,0,23,0,1,1,5,floor1_town
123,12467,2,Normal,13,2,2,1,0,27,0,0,2,20,0,1,2,3,3,3,15,0,0,0,0,40,35,14,1,0,0,5,party wiped; +1 levelup
124,12468,1,Normal,30,4,4,4,0,27,27,0,0,80,0,1,1,6,5,1,15,3,3,0,0,112,0,19,0,1,1,5,floor1_town
124,12468,2,Normal,26,3,3,2,0,27,0,0,2,40,0,1,2,2,3,3,16,0,0,0,0,68,34,13,1,0,0,5,party wiped; +1 levelup
125,12469,1,Normal,38,3,3,3,0,27,27,0,0,60,0,1,1,0,7,0,15,3,3,0,0,84,0,12,0,1,1,4,floor1_town
125,12469,2,Normal,30,4,4,4,0,27,23,0,1,80,0,1,2,4,3,3,14,0,0,0,0,112,12,23,0,1,1,4,+1 levelup
125,12469,3,Normal,25,4,4,4,0,23,35,1,1,80,0,2,2,4,0,0,13,0,0,0,0,112,-12,15,0,1,1,4,
125,12469,4,Normal,18,1,1,0,0,35,0,1,1,0,0,2,2,0,0,0,16,0,0,0,0,13,35,3,1,0,0,4,party wiped
126,12470,1,Normal,12,3,3,2,0,27,0,0,0,40,0,1,1,1,9,6,15,0,0,0,0,83,27,23,1,0,0,3,floor1_town; party wiped
127,12471,1,Normal,39,5,5,5,0,27,35,0,1,100,0,1,2,3,12,1,15,3,3,0,0,140,0,27,0,1,1,6,floor1_town; +1 levelup
127,12471,2,Normal,29,1,1,1,0,35,35,1,1,20,0,2,2,0,2,0,18,1,3,0,0,28,0,3,0,1,1,6,
127,12471,3,Normal,36,3,3,3,0,35,35,1,1,60,0,2,2,0,1,2,21,0,1,0,0,84,0,8,0,1,1,6,
127,12471,4,Normal,12,2,2,1,0,35,0,1,1,20,0,2,2,0,0,1,24,0,0,0,0,41,35,4,1,0,0,6,party wiped
128,12472,1,Normal,31,5,5,5,0,27,35,0,2,100,0,1,2,6,10,2,15,3,3,0,0,140,0,25,0,1,1,6,floor1_town; +1 levelup
128,12472,2,Normal,36,4,4,4,0,35,23,2,2,80,0,2,2,3,3,3,15,0,0,0,0,112,12,25,0,1,1,6,
128,12472,3,Normal,30,3,3,3,0,23,35,2,2,60,0,2,2,5,0,0,13,0,0,0,0,84,-12,13,0,1,1,6,
128,12472,4,Normal,33,3,3,2,0,35,0,2,2,40,0,2,2,2,0,0,14,0,0,0,0,69,35,9,1,0,0,6,party wiped
129,12473,1,Normal,39,5,5,5,0,27,35,0,3,100,0,1,2,4,10,2,15,3,3,0,0,140,0,23,0,1,1,6,floor1_town; +1 levelup
129,12473,2,Normal,27,1,1,1,0,35,19,3,3,20,0,2,2,0,3,3,18,0,0,0,0,28,16,8,0,1,1,6,
129,12473,3,Normal,33,3,3,3,0,19,16,3,3,60,0,2,2,2,0,0,19,0,0,0,0,84,3,10,0,1,1,6,
129,12473,4,Normal,3,1,1,0,0,16,0,3,3,0,0,2,2,0,0,0,22,0,0,0,0,13,16,1,1,0,0,6,party wiped
130,12474,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,0,6,2,15,3,3,0,0,112,0,15,0,1,1,5,floor1_town
130,12474,2,Normal,36,5,5,5,0,27,35,0,1,100,0,1,2,5,3,3,13,0,0,0,0,140,0,23,0,1,1,5,+1 levelup
130,12474,3,Normal,32,5,5,5,0,35,23,1,1,100,0,2,2,5,0,0,11,0,0,0,0,140,12,20,0,1,1,5,
130,12474,4,Normal,36,4,4,4,0,23,34,1,2,80,0,2,3,2,0,0,12,0,0,0,0,112,9,10,0,1,1,5,+1 levelup
130,12474,5,Normal,27,2,2,2,0,34,25,2,2,40,0,3,3,1,0,0,14,0,0,0,0,56,9,6,0,1,1,5,
130,12474,6,Normal,32,3,3,3,0,25,29,2,2,60,0,3,3,3,0,0,11,0,0,0,0,84,-4,11,0,1,1,5,
130,12474,7,Normal,31,4,4,4,0,29,34,2,2,80,0,3,3,3,0,0,8,0,0,0,0,112,-5,15,0,1,1,5,
130,12474,8,Normal,37,5,5,5,0,34,50,2,4,100,0,3,4,5,0,0,3,0,0,0,0,140,-7,20,0,1,1,5,+1 levelup
130,12474,9,Normal,38,6,6,6,0,50,27,4,4,120,0,4,4,3,0,0,0,0,0,0,0,168,23,20,0,1,1,5,
130,12474,10,Normal,10,2,2,1,0,27,0,4,4,20,0,4,4,0,0,0,0,0,0,0,0,45,27,5,1,0,0,5,party wiped
131,12475,1,Normal,40,4,4,4,0,27,27,0,0,80,0,1,1,4,7,4,15,3,3,0,0,112,0,20,0,1,1,5,floor1_town
131,12475,2,Normal,26,4,4,4,0,27,35,0,1,80,0,1,2,7,3,3,11,0,0,0,0,112,0,28,0,1,1,5,+1 levelup
131,12475,3,Normal,34,4,4,4,0,35,35,1,1,80,0,2,2,6,0,0,8,0,0,0,0,112,0,21,0,1,1,5,
131,12475,4,Normal,37,5,5,5,0,35,34,1,2,100,0,2,3,6,0,0,5,0,0,0,0,140,9,25,0,1,1,5,+1 levelup
131,12475,5,Normal,40,4,4,4,0,34,43,2,2,80,0,3,3,3,0,0,5,0,0,0,0,112,-9,16,0,1,1,5,
131,12475,6,Normal,32,2,2,2,0,43,42,2,2,40,0,3,3,2,0,0,3,0,0,0,0,56,1,9,0,1,1,5,
131,12475,7,Normal,37,2,2,2,0,42,27,2,2,40,0,3,3,2,0,0,1,0,0,0,0,56,15,10,0,1,1,5,
131,12475,8,Normal,27,3,3,1,2,27,11,2,2,20,0,3,3,1,0,0,0,0,0,0,0,28,16,7,0,1,1,5,flee×2
131,12475,9,Normal,31,3,3,0,2,11,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,11,2,1,0,0,5,party wiped; flee×2
132,12476,1,Normal,33,3,3,3,0,27,27,0,0,60,0,1,1,3,9,4,15,3,3,0,0,84,0,22,0,1,1,4,floor1_town
132,12476,2,Normal,36,2,2,2,0,27,36,0,1,40,0,1,2,3,1,0,15,2,3,0,0,56,0,9,0,1,1,4,+1 levelup
132,12476,3,Normal,35,5,5,5,0,36,36,1,1,100,0,2,2,3,2,3,15,0,0,0,0,140,0,20,0,1,1,4,
132,12476,4,Normal,23,2,2,1,0,36,0,1,1,20,0,2,2,0,0,0,18,0,0,0,0,41,36,4,1,0,0,4,party wiped
133,12477,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,1,5,0,15,3,3,0,0,84,0,9,0,1,1,4,floor1_town
133,12477,2,Normal,26,3,3,3,0,27,35,0,2,60,0,1,2,4,3,0,14,0,3,0,0,84,0,11,0,1,1,4,+1 levelup
133,12477,3,Normal,30,5,5,5,0,35,17,2,2,100,0,2,2,6,0,3,11,0,0,0,0,140,18,25,0,1,1,4,
133,12477,4,Normal,10,2,2,1,0,17,0,2,2,20,0,2,2,2,0,0,12,0,0,0,0,47,17,6,1,0,0,4,party wiped
134,12478,1,Normal,33,4,4,4,0,27,27,0,0,80,0,1,1,5,9,1,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
134,12478,2,Normal,26,4,4,4,0,27,24,0,2,80,0,1,2,4,3,3,14,0,0,0,0,112,11,17,0,1,1,5,+1 levelup
134,12478,3,Normal,27,2,2,2,0,24,35,2,2,40,0,2,2,4,0,0,13,0,0,0,0,56,-11,9,0,1,1,5,
134,12478,4,Normal,35,3,3,3,0,35,35,2,2,60,0,2,2,4,0,0,12,0,0,0,0,84,0,13,0,1,1,5,
134,12478,5,Normal,25,4,4,4,0,35,33,2,4,80,0,2,3,4,0,0,11,0,0,0,0,112,17,17,0,1,1,5,+1 levelup
134,12478,6,Normal,29,4,4,4,0,33,42,4,4,80,0,3,3,3,0,0,8,0,0,0,0,112,-9,17,0,1,1,5,
134,12478,7,Normal,33,5,5,5,0,42,28,4,4,100,0,3,3,3,0,0,5,0,0,0,0,140,14,17,0,1,1,5,
134,12478,8,Normal,36,4,4,4,0,28,50,4,7,80,0,3,4,2,0,0,3,0,0,0,0,112,4,11,0,1,1,5,+1 levelup
134,12478,9,Normal,37,3,3,3,0,50,41,7,7,60,0,4,4,2,0,0,1,0,0,0,0,84,9,12,0,1,1,5,
134,12478,10,Normal,35,3,3,2,1,41,11,7,7,40,0,4,4,1,0,0,0,0,0,0,0,56,30,8,0,1,1,5,flee×1
135,12479,1,Normal,26,1,1,1,0,27,27,0,0,20,0,1,1,2,1,0,15,3,3,0,0,28,0,4,0,1,1,2,floor1_town
135,12479,2,Normal,27,3,3,3,0,27,27,0,0,60,0,1,1,5,3,3,13,0,0,0,0,84,0,18,0,1,1,2,
135,12479,3,Normal,38,5,5,5,0,27,24,0,3,100,0,1,2,6,0,0,10,0,0,0,0,140,23,23,0,1,1,2,+1 levelup
135,12479,4,Normal,35,5,5,5,0,24,24,3,3,100,0,2,2,4,0,0,9,0,0,0,0,140,0,19,0,1,1,2,
135,12479,5,Normal,29,4,4,4,0,24,43,3,4,80,0,2,3,4,0,0,8,0,0,0,0,112,0,21,0,1,1,2,+1 levelup
135,12479,6,Normal,30,3,3,3,0,43,34,4,4,60,0,3,3,1,0,0,7,0,0,0,0,84,9,11,0,1,1,2,
135,12479,7,Normal,40,4,4,4,0,34,34,4,4,80,0,3,3,5,0,0,2,0,0,0,0,112,0,24,0,1,1,2,
135,12479,8,Normal,20,3,3,2,0,34,0,4,4,40,0,3,3,2,0,0,0,0,0,0,0,69,34,15,1,0,0,2,party wiped
136,12480,1,Normal,34,4,4,4,0,27,27,0,0,80,0,1,1,5,9,1,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
136,12480,2,Normal,39,4,4,4,0,27,36,0,1,80,0,1,2,6,3,3,12,0,0,0,0,112,0,29,0,1,1,5,+1 levelup
136,12480,3,Normal,30,3,3,3,0,36,24,1,1,60,0,2,2,3,0,0,12,0,0,0,0,84,12,12,0,1,1,5,
136,12480,4,Normal,40,6,6,6,0,24,44,1,4,120,0,2,3,8,0,0,7,0,0,0,0,168,-12,30,0,1,1,5,+1 levelup
136,12480,5,Normal,38,5,5,5,0,44,44,4,4,100,0,3,3,5,0,0,5,0,0,0,0,140,0,20,0,1,1,5,
136,12480,6,Normal,38,4,4,4,0,44,44,4,4,80,0,3,3,3,0,0,2,0,0,0,0,112,0,13,0,1,1,5,
136,12480,7,Normal,27,3,3,3,0,44,39,4,4,60,0,3,3,1,0,0,1,0,0,0,0,84,5,8,0,1,1,5,
136,12480,8,Normal,38,3,3,3,0,39,25,4,6,60,0,3,4,0,0,0,1,0,0,0,0,84,38,7,0,1,1,5,+1 levelup
136,12480,9,Normal,29,2,2,2,0,25,34,6,6,40,0,4,4,1,0,0,0,0,0,0,0,56,-9,6,0,1,1,5,
136,12480,10,Normal,24,4,4,1,2,34,0,6,6,20,0,4,4,0,0,0,0,0,0,0,0,46,34,8,1,0,0,5,party wiped; flee×2
137,12481,1,Normal,26,2,2,2,0,27,27,0,0,40,0,1,1,2,6,1,15,3,3,0,0,56,0,14,0,1,1,3,floor1_town
137,12481,2,Normal,30,4,4,4,0,27,35,0,1,80,0,1,2,4,3,3,14,0,0,0,0,112,0,20,0,1,1,3,+1 levelup
137,12481,3,Normal,27,4,4,4,0,35,35,1,1,80,0,2,2,4,0,0,13,0,0,0,0,112,0,17,0,1,1,3,
137,12481,4,Normal,29,3,3,3,0,35,35,1,1,60,0,2,2,1,0,0,15,0,0,0,0,84,0,9,0,1,1,3,
137,12481,5,Normal,36,4,4,4,0,35,25,1,3,80,0,2,3,1,0,0,17,0,0,0,0,112,27,12,0,1,1,3,+1 levelup
137,12481,6,Normal,29,2,2,2,0,25,29,3,3,40,0,3,3,3,0,0,14,0,0,0,0,56,-4,11,0,1,1,3,
137,12481,7,Normal,25,3,3,3,0,29,34,3,3,60,0,3,3,2,0,0,12,0,0,0,0,84,-5,11,0,1,1,3,
137,12481,8,Normal,37,3,3,3,0,34,43,3,3,60,0,3,3,2,0,0,10,0,0,0,0,84,-9,9,0,1,1,3,
137,12481,9,Normal,28,2,2,2,0,43,25,3,3,40,0,3,3,1,0,0,9,0,0,0,0,56,18,11,0,1,1,3,
137,12481,10,Normal,26,5,5,5,0,25,31,3,6,100,0,3,4,2,0,0,7,0,0,0,0,140,26,16,0,1,1,3,+1 levelup
138,12482,1,Normal,35,3,3,3,0,27,27,0,0,60,0,1,1,1,5,0,15,3,3,0,0,84,0,12,0,1,1,4,floor1_town
138,12482,2,Normal,38,3,3,3,0,27,35,0,3,60,0,1,2,1,3,3,17,0,0,0,0,84,0,14,0,1,1,4,+1 levelup
138,12482,3,Normal,6,2,2,1,0,35,0,3,3,20,0,2,2,1,0,0,19,0,0,0,0,54,35,7,1,0,0,4,party wiped
139,12483,1,Normal,27,3,3,3,0,27,27,0,0,60,0,1,1,4,6,0,15,3,3,0,0,84,0,14,0,1,1,4,floor1_town
139,12483,2,Normal,34,3,3,3,0,27,24,0,2,60,0,1,2,4,3,3,14,0,0,0,0,84,23,21,0,1,1,4,+1 levelup
139,12483,3,Normal,30,3,3,3,0,24,35,2,2,60,0,2,2,4,0,0,13,0,0,0,0,84,-11,12,0,1,1,4,
139,12483,4,Normal,40,4,4,4,0,35,35,2,2,80,0,2,2,7,0,0,9,0,0,0,0,112,0,24,0,1,1,4,
139,12483,5,Normal,25,2,2,2,0,35,44,2,4,40,0,2,3,2,0,0,10,0,0,0,0,56,0,6,0,1,1,4,+1 levelup
139,12483,6,Normal,32,3,3,3,0,44,20,4,4,60,0,3,3,1,0,0,9,0,0,0,0,84,24,12,0,1,1,4,
139,12483,7,Normal,40,5,5,5,0,20,36,4,4,100,0,3,3,4,0,0,5,0,0,0,0,140,-16,22,0,1,1,4,
139,12483,8,Normal,34,3,3,3,0,36,44,4,4,60,0,3,3,3,0,0,2,0,0,0,0,84,-8,13,0,1,1,4,
139,12483,9,Normal,28,4,4,4,0,44,52,4,5,80,0,3,4,2,0,0,0,0,0,0,0,112,43,19,0,1,1,4,+1 levelup
139,12483,10,Normal,39,5,5,4,1,52,9,5,5,80,0,4,4,0,0,0,0,0,0,0,0,112,43,15,0,1,1,4,flee×1
140,12484,1,Normal,35,2,2,2,0,27,27,0,0,40,0,1,1,2,5,1,15,3,3,0,0,56,0,11,0,1,1,3,floor1_town
140,12484,2,Normal,21,3,3,2,0,27,0,0,0,40,0,1,1,3,3,3,15,0,0,0,0,79,27,14,1,0,0,3,party wiped
141,12485,1,Normal,28,4,4,4,0,27,27,0,0,80,0,1,1,5,4,0,15,3,3,0,0,112,0,21,0,1,1,5,floor1_town
141,12485,2,Normal,30,3,3,3,0,27,34,0,2,60,0,1,2,1,3,3,17,0,0,0,0,84,0,14,0,1,1,5,+1 levelup
141,12485,3,Normal,38,5,5,5,0,34,26,2,2,100,0,2,2,6,0,0,14,0,0,0,0,140,8,26,0,1,1,5,
141,12485,4,Normal,30,2,2,2,0,26,34,2,2,40,0,2,2,5,0,0,12,0,0,0,0,56,-8,17,0,1,1,5,
141,12485,5,Normal,40,4,4,4,0,34,28,2,3,80,0,2,3,2,0,0,13,0,0,0,0,112,30,15,0,1,1,5,+1 levelup
141,12485,6,Normal,31,3,3,3,0,28,33,3,3,60,0,3,3,3,0,0,10,0,0,0,0,84,-5,12,0,1,1,5,
141,12485,7,Normal,27,2,2,2,0,33,19,3,3,40,0,3,3,1,0,0,9,0,0,0,0,56,14,7,0,1,1,5,
141,12485,8,Normal,40,2,2,2,0,19,24,3,3,40,0,3,3,2,0,0,7,0,0,0,0,56,-5,8,0,1,1,5,
141,12485,9,Normal,40,6,6,6,0,24,41,3,6,120,0,3,4,4,0,0,3,0,0,0,0,168,8,20,0,1,1,5,+1 levelup
141,12485,10,Normal,26,2,2,2,0,41,25,6,6,40,0,4,4,0,0,0,3,0,0,0,0,56,16,5,0,1,1,5,
142,12486,1,Normal,36,3,3,3,0,27,27,0,0,60,0,1,1,5,7,0,15,3,3,0,0,84,0,17,0,1,1,4,floor1_town
142,12486,2,Normal,25,2,2,2,0,27,34,0,1,40,0,1,2,2,3,3,16,0,0,0,0,56,0,13,0,1,1,4,+1 levelup
142,12486,3,Normal,37,4,4,4,0,34,23,1,1,80,0,2,2,6,0,0,13,0,0,0,0,112,11,18,0,1,1,4,
142,12486,4,Normal,28,4,4,4,0,23,23,1,1,80,0,2,2,3,0,0,13,0,0,0,0,112,0,13,0,1,1,4,
142,12486,5,Normal,32,3,3,3,0,23,26,1,3,60,0,2,3,3,0,0,13,0,0,0,0,84,5,14,0,1,1,4,+1 levelup
142,12486,6,Normal,26,3,3,3,0,26,24,3,3,60,0,3,3,3,0,0,10,0,0,0,0,84,2,16,0,1,1,4,
142,12486,7,Normal,31,3,3,3,0,24,40,3,3,60,0,3,3,3,0,0,7,0,0,0,0,84,-16,15,0,1,1,4,
142,12486,8,Normal,40,5,5,5,0,40,31,3,3,100,0,3,3,3,0,0,4,0,0,0,0,140,9,16,0,1,1,4,
142,12486,9,Normal,30,3,3,3,0,31,49,3,6,60,0,3,4,2,0,0,2,0,0,0,0,84,5,12,0,1,1,4,+1 levelup
142,12486,10,Normal,40,2,2,2,0,49,49,6,6,40,0,4,4,1,0,0,1,0,0,0,0,56,0,8,0,1,1,4,
143,12487,1,Normal,29,3,3,3,0,27,27,0,0,60,0,1,1,1,8,3,15,3,3,0,0,84,0,19,0,1,1,4,floor1_town
143,12487,2,Normal,25,3,3,3,0,27,35,0,2,60,0,1,2,7,3,3,11,0,0,0,0,84,0,22,0,1,1,4,+1 levelup
143,12487,3,Normal,38,4,4,4,0,35,35,2,2,80,0,2,2,4,0,0,10,0,0,0,0,112,0,13,0,1,1,4,
143,12487,4,Normal,36,1,1,1,0,35,24,2,2,20,0,2,2,0,0,0,13,0,0,0,0,28,11,3,0,1,1,4,
143,12487,5,Normal,22,2,2,1,0,24,0,2,2,20,0,2,2,4,0,0,12,0,0,0,0,52,24,13,1,0,0,4,party wiped
144,12488,1,Normal,37,1,1,1,0,27,27,0,0,20,0,1,1,1,3,0,15,3,3,0,0,28,0,5,0,1,1,2,floor1_town
144,12488,2,Normal,33,2,2,2,0,27,27,0,0,40,0,1,1,3,3,3,15,0,0,0,0,56,0,14,0,1,1,2,
144,12488,3,Normal,34,2,2,2,0,27,35,0,2,40,0,1,2,4,0,0,14,0,0,0,0,56,0,12,0,1,1,2,+1 levelup
144,12488,4,Normal,39,3,3,3,0,35,23,2,2,60,0,2,2,2,0,0,15,0,0,0,0,84,12,11,0,1,1,2,
144,12488,5,Normal,39,2,2,2,0,23,35,2,2,40,0,2,2,1,0,0,17,0,0,0,0,56,-12,5,0,1,1,2,
144,12488,6,Normal,10,2,2,1,0,35,0,2,2,20,0,2,2,1,0,0,16,0,0,0,0,41,35,10,1,0,0,2,party wiped
145,12489,1,Normal,29,4,4,4,0,27,27,0,0,80,0,1,1,6,6,0,15,3,3,0,0,112,0,20,0,1,1,5,floor1_town
145,12489,2,Normal,22,4,4,3,0,27,0,0,1,60,0,1,2,3,3,3,15,0,0,0,0,84,35,21,1,0,0,5,party wiped; +1 levelup
146,12490,1,Normal,38,4,4,4,0,27,27,0,0,80,0,1,1,6,9,4,15,3,3,0,0,112,0,28,0,1,1,5,floor1_town
146,12490,2,Normal,33,5,5,5,0,27,23,0,2,100,0,1,2,2,3,3,16,0,0,0,0,140,12,21,0,1,1,5,+1 levelup
146,12490,3,Normal,34,3,3,3,0,23,17,2,2,60,0,2,2,3,0,0,16,0,0,0,0,84,6,11,0,1,1,5,
146,12490,4,Normal,31,4,4,4,0,17,35,2,4,80,0,2,3,3,0,0,16,0,0,0,0,112,-9,12,0,1,1,5,+1 levelup
146,12490,5,Normal,32,5,5,5,0,35,44,4,4,100,0,3,3,5,0,0,14,0,0,0,0,140,-9,26,0,1,1,5,
146,12490,6,Normal,32,3,3,3,0,44,30,4,4,60,0,3,3,1,0,0,13,0,0,0,0,84,14,9,0,1,1,5,
146,12490,7,Normal,34,3,3,3,0,30,35,4,4,60,0,3,3,2,0,0,11,0,0,0,0,84,-5,10,0,1,1,5,
146,12490,8,Normal,39,4,4,4,0,35,37,4,5,80,0,3,4,2,0,0,9,0,0,0,0,112,14,12,0,1,1,5,+1 levelup
146,12490,9,Normal,27,4,4,4,0,37,37,5,5,80,0,4,4,1,0,0,8,0,0,0,0,112,0,10,0,1,1,5,
146,12490,10,Normal,29,1,1,1,0,37,30,5,5,20,0,4,4,0,0,0,8,0,0,0,0,28,7,2,0,1,1,5,
147,12491,1,Normal,30,3,3,3,0,27,27,0,0,60,0,1,1,6,7,1,15,3,3,0,0,84,0,18,0,1,1,4,floor1_town
147,12491,2,Normal,37,4,4,4,0,27,35,0,1,80,0,1,2,5,3,3,13,0,0,0,0,112,0,18,0,1,1,4,+1 levelup
147,12491,3,Normal,38,6,6,6,0,35,35,1,1,120,0,2,2,5,0,0,11,0,0,0,0,168,0,21,0,1,1,4,
147,12491,4,Normal,38,4,4,4,0,35,32,1,2,80,0,2,3,7,0,0,7,0,0,0,0,112,26,28,0,1,1,4,+1 levelup
147,12491,5,Normal,38,2,2,2,0,32,26,2,2,40,0,3,3,1,0,0,9,0,0,0,0,56,6,8,0,1,1,4,
147,12491,6,Normal,39,2,2,2,0,26,33,2,2,40,0,3,3,3,0,0,6,0,0,0,0,56,-7,10,0,1,1,4,
147,12491,7,Normal,34,5,5,5,0,33,33,2,2,100,0,3,3,2,0,0,4,0,0,0,0,140,0,15,0,1,1,4,
